Date,ET [kg/m^2/8day]
2012-04-06,78.17976968052352
2012-04-07,77.20711883237273
2012-04-08,76.23446798422194
2012-04-09,75.26181713607114
2012-04-10,74.28916628792035
2012-04-11,73.31651543976957
2012-04-12,72.34386459161878
2012-04-13,71.37121374346799
2012-04-14,70.3985628953172
2012-04-15,69.60811366103567
2012-04-16,68.81766442675413
2012-04-17,68.0272151924726
2012-04-18,67.23676595819107
2012-04-19,66.44631672390955
2012-04-20,65.65586748962801
2012-04-21,64.86541825534647
2012-04-22,64.07496902106494
2012-04-23,65.57418309556037
2012-04-24,67.0733971700558
2012-04-25,68.57261124455123
2012-04-26,70.07182531904664
2012-04-27,71.57103939354207
2012-04-28,73.07025346803749
2012-04-29,74.56946754253292
2012-04-30,76.06868161702835
2012-05-01,73.30168617975886
2012-05-02,70.53469074248939
2012-05-03,67.7676953052199
2012-05-04,65.00069986795043
2012-05-05,62.233704430680945
2012-05-06,59.466708993411466
2012-05-07,56.69971355614199
2012-05-08,53.93271811887251
2012-05-09,54.16864150522944
2012-05-10,54.40456489158636
2012-05-11,54.64048827794329
2012-05-12,54.87641166430022
2012-05-13,55.112335050657144
2012-05-14,55.348258437014074
2012-05-15,55.584181823371004
2012-05-16,55.820105209727934
2012-05-17,56.05602859608486
2012-05-18,56.29195198244179
2012-05-19,56.52787536879872
2012-05-20,56.76379875515564
2012-05-21,56.99972214151257
2012-05-22,57.2356455278695
2012-05-23,57.471568914226424
2012-05-24,57.707492300583354
2012-05-25,57.943415686940284
2012-05-26,58.179339073297214
2012-05-27,58.41526245965414
2012-05-28,58.65118584601107
2012-05-29,58.88710923236799
2012-05-30,59.12303261872492
2012-05-31,59.35895600508185
2012-06-01,59.59487939143878
2012-06-02,59.830802777795704
2012-06-03,60.066726164152634
2012-06-04,60.302649550509564
2012-06-05,60.53857293686649
2012-06-06,60.77449632322342
2012-06-07,61.01041970958035
2012-06-08,61.24634309593727
2012-06-09,61.4822664822942
2012-06-10,61.71818986865113
2012-06-11,61.95411325500805
2012-06-12,62.19003664136498
2012-06-13,62.42596002772191
2012-06-14,62.661883414078844
2012-06-15,62.89780680043577
2012-06-16,63.1337301867927
2012-06-17,63.36965357314963
2012-06-18,63.60557695950655
2012-06-19,63.84150034586348
2012-06-20,64.07742373222041
2012-06-21,64.31334711857734
2012-06-22,64.54927050493427
2012-06-23,64.78519389129119
2012-06-24,65.02111727764812
2012-06-25,65.25704066400505
2012-06-26,65.49296405036198
2012-06-27,65.7288874367189
2012-06-28,65.96481082307584
2012-06-29,66.20073420943277
2012-06-30,66.43665759578968
2012-07-01,66.67258098214661
2012-07-02,66.90850436850354
2012-07-03,67.14442775486047
2012-07-04,67.3803511412174
2012-07-05,67.61627452757432
2012-07-06,67.85219791393125
2012-07-07,68.08812130028818
2012-07-08,68.32404468664511
2012-07-09,68.55996807300204
2012-07-10,68.79589145935897
2012-07-11,69.0318148457159
2012-07-12,69.26773823207282
2012-07-13,69.50366161842975
2012-07-14,69.73958500478668
2012-07-15,69.9755083911436
2012-07-16,70.21143177750054
2012-07-17,70.44735516385747
2012-07-18,70.6832785502144
2012-07-19,70.91920193657131
2012-07-20,71.15512532292824
2012-07-21,71.39104870928517
2012-07-22,71.6269720956421
2012-07-23,71.86289548199903
2012-07-24,72.09881886835595
2012-07-25,72.33474225471289
2012-07-26,72.57066564106981
2012-07-27,72.80658902742674
2012-07-28,73.04251241378367
2012-07-29,73.2784358001406
2012-07-30,73.51435918649753
2012-07-31,73.75028257285445
2012-08-01,73.98620595921139
2012-08-02,74.2221293455683
2012-08-03,74.45805273192524
2012-08-04,74.69397611828217
2012-08-05,73.70473757016907
2012-08-06,72.71549902205597
2012-08-07,71.72626047394287
2012-08-08,70.73702192582977
2012-08-09,69.74778337771667
2012-08-10,68.75854482960358
2012-08-11,67.76930628149047
2012-08-12,66.78006773337738
2012-08-13,66.89137089029919
2012-08-14,67.00267404722098
2012-08-15,67.11397720414277
2012-08-16,67.22528036106458
2012-08-17,67.33658351798638
2012-08-18,67.44788667490818
2012-08-19,67.55918983182997
2012-08-20,67.67049298875177
2012-08-21,68.24847485971583
2012-08-22,68.82645673067987
2012-08-23,69.40443860164392
2012-08-24,69.98242047260797
2012-08-25,70.56040234357201
2012-08-26,71.13838421453606
2012-08-27,71.7163660855001
2012-08-28,72.29434795646415
2012-08-29,73.46084335363949
2012-08-30,74.62733875081483
2012-08-31,75.79383414799015
2012-09-01,76.9603295451655
2012-09-02,78.12682494234083
2012-09-03,79.29332033951616
2012-09-04,80.4598157366915
2012-09-05,81.62631113386684
2012-09-06,81.61847495083805
2012-09-07,81.61063876780926
2012-09-08,81.60280258478046
2012-09-09,81.59496640175168
2012-09-10,81.58713021872289
2012-09-11,81.57929403569409
2012-09-12,81.5714578526653
2012-09-13,81.56362166963652
2012-09-14,81.28958770528885
2012-09-15,81.01555374094117
2012-09-16,80.74151977659349
2012-09-17,80.46748581224583
2012-09-18,80.19345184789816
2012-09-19,79.91941788355048
2012-09-20,79.6453839192028
2012-09-21,79.37134995485513
2012-09-22,81.73636978766781
2012-09-23,84.1013896204805
2012-09-24,86.46640945329318
2012-09-25,88.83142928610587
2012-09-26,91.19644911891855
2012-09-27,93.56146895173123
2012-09-28,95.92648878454392
2012-09-29,98.2915086173566
2012-09-30,98.44472859409846
2012-10-01,98.59794857084032
2012-10-02,98.75116854758218
2012-10-03,98.90438852432405
2012-10-04,99.05760850106591
2012-10-05,99.21082847780778
2012-10-06,99.36404845454963
2012-10-07,99.5172684312915
2012-10-08,99.82860765789879
2012-10-09,100.13994688450607
2012-10-10,100.45128611111336
2012-10-11,100.76262533772065
2012-10-12,101.07396456432794
2012-10-13,101.38530379093523
2012-10-14,101.69664301754251
2012-10-15,102.0079822441498
2012-10-16,103.15240791549795
2012-10-17,104.29683358684608
2012-10-18,105.44125925819422
2012-10-19,106.58568492954237
2012-10-20,107.7301106008905
2012-10-21,108.87453627223864
2012-10-22,110.01896194358677
2012-10-23,111.16338761493492
2012-10-24,112.45159561142287
2012-10-25,113.73980360791084
2012-10-26,115.0280116043988
2012-10-27,116.31621960088677
2012-10-28,117.60442759737472
2012-10-29,118.89263559386268
2012-10-30,120.18084359035065
2012-10-31,121.4690515868386
2012-11-01,120.84336046514709
2012-11-02,120.21766934345557
2012-11-03,119.59197822176405
2012-11-04,118.96628710007255
2012-11-05,118.34059597838103
2012-11-06,117.71490485668951
2012-11-07,117.089213734998
2012-11-08,116.46352261330648
2012-11-09,115.82711154744041
2012-11-10,115.19070048157434
2012-11-11,114.55428941570827
2012-11-12,113.9178783498422
2012-11-13,113.28146728397613
2012-11-14,112.64505621811006
2012-11-15,112.00864515224399
2012-11-16,111.37223408637792
2012-11-17,114.8011567506303
2012-11-18,118.23007941488268
2012-11-19,121.65900207913508
2012-11-20,125.08792474338746
2012-11-21,128.51684740763986
2012-11-22,131.94577007189224
2012-11-23,135.37469273614462
2012-11-24,138.803615400397
2012-11-25,139.35644976209232
2012-11-26,139.90928412378767
2012-11-27,140.462118485483
2012-11-28,141.01495284717834
2012-11-29,141.56778720887365
2012-11-30,142.12062157056897
2012-12-01,142.67345593226432
2012-12-02,143.22629029395964
2012-12-03,140.77307116572467
2012-12-04,138.3198520374897
2012-12-05,135.86663290925475
2012-12-06,133.41341378101978
2012-12-07,130.96019465278482
2012-12-08,128.50697552454986
2012-12-09,126.05375639631488
2012-12-10,123.60053726807992
2012-12-11,124.50364555048756
2012-12-12,125.40675383289522
2012-12-13,126.30986211530286
2012-12-14,127.2129703977105
2012-12-15,128.11607868011816
2012-12-16,129.01918696252582
2012-12-17,129.92229524493345
2012-12-18,130.8254035273411
2012-12-19,127.97504657065346
2012-12-20,125.12468961396583
2012-12-21,122.2743326572782
2012-12-22,119.42397570059055
2012-12-23,116.5736187439029
2012-12-24,113.72326178721526
2012-12-25,110.87290483052763
2012-12-26,108.02254787383998
2012-12-27,112.55847337248743
2012-12-28,117.09439887113487
2012-12-29,121.63032436978231
2012-12-30,126.16624986842976
2012-12-31,130.7021753670772
2013-01-01,135.23810086572465
2013-01-02,136.03420521988923
2013-01-03,136.8303095740538
2013-01-04,137.6264139282184
2013-01-05,138.42251828238298
2013-01-06,139.21862263654756
2013-01-07,140.01472699071215
2013-01-08,140.81083134487673
2013-01-09,141.60693569904132
2013-01-10,137.9871402493584
2013-01-11,134.36734479967546
2013-01-12,130.74754934999257
2013-01-13,127.12775390030964
2013-01-14,123.50795845062672
2013-01-15,119.88816300094379
2013-01-16,116.26836755126087
2013-01-17,112.64857210157795
2013-01-18,115.30876842137
2013-01-19,117.96896474116207
2013-01-20,120.62916106095412
2013-01-21,123.28935738074617
2013-01-22,125.94955370053823
2013-01-23,128.6097500203303
2013-01-24,131.26994634012235
2013-01-25,133.9301426599144
2013-01-26,131.79860598900672
2013-01-27,129.66706931809904
2013-01-28,127.53553264719136
2013-01-29,125.40399597628368
2013-01-30,123.27245930537602
2013-01-31,121.14092263446834
2013-02-01,119.00938596356066
2013-02-02,116.87784929265298
2013-02-03,117.22687315339034
2013-02-04,117.57589701412772
2013-02-05,117.92492087486508
2013-02-06,118.27394473560244
2013-02-07,118.6229685963398
2013-02-08,118.97199245707716
2013-02-09,119.32101631781454
2013-02-10,119.6700401785519
2013-02-11,117.73799688721971
2013-02-12,115.80595359588752
2013-02-13,113.87391030455532
2013-02-14,111.94186701322313
2013-02-15,110.00982372189094
2013-02-16,108.07778043055875
2013-02-17,106.14573713922655
2013-02-18,104.21369384789436
2013-02-19,102.63764411138101
2013-02-20,101.06159437486767
2013-02-21,99.48554463835433
2013-02-22,97.90949490184097
2013-02-23,96.33344516532762
2013-02-24,94.75739542881428
2013-02-25,93.18134569230094
2013-02-26,91.60529595578758
2013-02-27,92.27206874854524
2013-02-28,92.93884154130289
2013-03-01,93.60561433406055
2013-03-02,94.27238712681822
2013-03-03,94.93915991957587
2013-03-04,95.60593271233353
2013-03-05,96.27270550509118
2013-03-06,96.93947829784884
2013-03-07,93.69684596016151
2013-03-08,90.45421362247419
2013-03-09,87.21158128478687
2013-03-10,83.96894894709955
2013-03-11,80.72631660941222
2013-03-12,77.48368427172491
2013-03-13,74.24105193403759
2013-03-14,70.99841959635026
2013-03-15,72.95456328387922
2013-03-16,74.91070697140819
2013-03-17,76.86685065893715
2013-03-18,78.82299434646612
2013-03-19,80.77913803399508
2013-03-20,82.73528172152405
2013-03-21,84.69142540905301
2013-03-22,86.64756909658198
2013-03-23,84.24757875537468
2013-03-24,81.84758841416736
2013-03-25,79.44759807296006
2013-03-26,77.04760773175275
2013-03-27,74.64761739054545
2013-03-28,72.24762704933815
2013-03-29,69.84763670813084
2013-03-30,67.44764636692354
2013-03-31,68.41922022230229
2013-04-01,69.39079407768102
2013-04-02,70.36236793305977
2013-04-03,71.33394178843852
2013-04-04,72.30551564381726
2013-04-05,73.27708949919601
2013-04-06,74.24866335457475
2013-04-07,75.2202372099535
2013-04-08,75.71922679722638
2013-04-09,76.21821638449929
2013-04-10,76.71720597177219
2013-04-11,77.21619555904508
2013-04-12,77.71518514631796
2013-04-13,78.21417473359087
2013-04-14,78.71316432086377
2013-04-15,79.21215390813666
2013-04-16,78.0347126999213
2013-04-17,76.85727149170594
2013-04-18,75.6798302834906
2013-04-19,74.50238907527525
2013-04-20,73.32494786705989
2013-04-21,72.14750665884455
2013-04-22,70.97006545062919
2013-04-23,69.79262424241384
2013-04-24,70.11537248452282
2013-04-25,70.43812072663181
2013-04-26,70.76086896874078
2013-04-27,71.08361721084977
2013-04-28,71.40636545295875
